language,language_name,prompt_id,variant_type,seed,image_path,mean_luma,contrast_luma,edge_density,entropy,colorfulness,phash_bits
hi,Hindi,S01_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S01_base_seed2026051802_00001_.png,130.92950439453125,34.4448447724039,0.0489349365234375,6.84480592257939,18.281641040372453,1001011001001010110110011101100111010011100000111100000111000011
hi,Hindi,S01_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S01_synonym_seed2026051801_00001_.png,205.3050079345703,44.911261347450804,0.0994110107421875,6.7609441826087275,41.2257839403258,1100101001001011011010111101100110100011101010011001001100010010
hi,Hindi,S01_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S01_synonym_seed2026051802_00001_.png,218.504638671875,32.22591395887286,0.093017578125,6.0132778410297645,34.67567468169621,1011111100101101000100011101000010010011100100111100001111000011
hi,Hindi,S01_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S01_word_order_seed2026051801_00001_.png,211.04385375976562,26.41487526833137,0.06024169921875,6.372881977932326,30.63108978607439,1100101101001011111010010101000110001011001001011001010110011010
hi,Hindi,S01_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S01_word_order_seed2026051802_00001_.png,189.3056182861328,44.119928736857766,0.1138916015625,6.783264809870573,31.9062705374446,1010111101101111100100000000000011011011110100111000001110010011
hi,Hindi,S01_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S01_attribute_swap_seed2026051801_00001_.png,208.01919555664062,35.73186451250999,0.0705108642578125,6.577958095179515,33.51940992957305,1100101001101011111010000101000110101011001011011001010110010010
hi,Hindi,S01_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S01_attribute_swap_seed2026051802_00001_.png,192.27256774902344,45.67279377508679,0.126739501953125,6.684670457500381,33.28290277945304,1010111001101111100100000001100011011011110100111000001100010011
hi,Hindi,S02_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S02_base_seed2026051801_00001_.png,211.31517028808594,32.805464544694665,0.07037353515625,6.387113120470236,31.7284610160412,1110101101101011111010010100000110001011101010011001010100010010
hi,Hindi,S02_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S02_base_seed2026051802_00001_.png,209.73167419433594,38.54920381363713,0.114044189453125,6.552912940721901,30.037019898080793,1010111000101111100100001101100010010001110100101101001110100011
hi,Hindi,S02_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S02_synonym_seed2026051801_00001_.png,200.63023376464844,47.32158561836318,0.098876953125,6.800524975580604,36.86214509955388,1100101001101010011010011100100110100011101010011001001110010110
hi,Hindi,S02_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S02_synonym_seed2026051802_00001_.png,222.52952575683594,28.380864379833117,0.08203125,6.126922753226158,38.04986112589192,1110111001101011100110011100010110010001100100101001100100010011
hi,Hindi,S02_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S02_word_order_seed2026051801_00001_.png,216.16424560546875,27.786412465754225,0.1138763427734375,6.182545569987192,30.03496397786176,1111101100101011111010001101000110001011001000001000000101011111
hi,Hindi,S02_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S02_word_order_seed2026051802_00001_.png,199.10693359375,37.185545307365565,0.140472412109375,6.527791491860326,35.882132622913375,1011111001101111100110000101100011000011110000111000010100010011
hi,Hindi,S02_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S02_attribute_swap_seed2026051801_00001_.png,219.7588653564453,30.93245952794468,0.0859527587890625,5.857740480367179,34.280779357099995,1110101101101011110010000110000110001011001000111000010101011011
hi,Hindi,S02_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S02_attribute_swap_seed2026051802_00001_.png,211.49803161621094,39.243030049964524,0.10955810546875,6.410512571595525,31.742249774907666,1010111000101101100100101101000010011001110100101101001111000011
hi,Hindi,S03_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S03_base_seed2026051801_00001_.png,181.09642028808594,51.51242296622901,0.116607666015625,7.118349127068761,47.52812319681732,1100011001101010011010110110110100101001100010001001010110011101
hi,Hindi,S03_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S03_base_seed2026051802_00001_.png,189.61761474609375,58.58768138176679,0.1322174072265625,7.0096524668170765,42.80082147530677,1010111101101111111100000000010010011000110100101001001110010011
hi,Hindi,S03_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S03_synonym_seed2026051801_00001_.png,211.1998748779297,36.49939023675934,0.0893707275390625,6.661579039529168,39.45577287842105,1100101101101010111010100101000110001011001011011001010100010110
hi,Hindi,S03_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S03_synonym_seed2026051802_00001_.png,220.6159210205078,34.99928181549169,0.1163330078125,5.817088369145496,35.515041082953005,1011111110110100110100100001000110011001110000101100001111000011
hi,Hindi,S03_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S03_word_order_seed2026051801_00001_.png,195.1422882080078,56.44762243360372,0.099761962890625,6.612881065743874,50.23602091514059,1110111001101010111010000110100110011011100010111001000110010000
hi,Hindi,S03_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S03_word_order_seed2026051802_00001_.png,205.5672149658203,57.234686912369526,0.1009674072265625,6.443751360914151,38.240252911894984,1011111000101101001110001101010010011000110100101001001111000011
hi,Hindi,S03_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S03_attribute_swap_seed2026051801_00001_.png,190.46539306640625,56.90528972038477,0.10467529296875,6.825617786616039,45.971085008391476,1111111001101010011010001101100100101011100010011001000110010100
hi,Hindi,S03_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S03_attribute_swap_seed2026051802_00001_.png,195.66665649414062,54.80331455673075,0.1265106201171875,6.705701982125293,43.349437209320406,1010111100101111101110001100110010011000100100101100000110010011
hi,Hindi,S04_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S04_base_seed2026051801_00001_.png,200.90443420410156,48.15265611453546,0.0990142822265625,6.2632809777270015,46.42578837830482,1100101101101011111010010111000110001011101000011001000100010011
hi,Hindi,S04_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S04_base_seed2026051802_00001_.png,204.09201049804688,49.26766189083203,0.119659423828125,6.451492685743887,39.877698175261365,1010111100101111000110001101000010011000110100101101001111000011
hi,Hindi,S04_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S04_synonym_seed2026051801_00001_.png,207.06588745117188,26.38234503502111,0.1122589111328125,6.46570033203061,35.04781847004689,1110101001101010111110000100110110000011101110011001000110010010
hi,Hindi,S04_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S04_synonym_seed2026051802_00001_.png,218.1219024658203,30.39922986340033,0.097259521484375,6.0473537462473725,31.842957644307482,1110001111100001000100111000000110011011100101111001100110010011
hi,Hindi,S04_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S04_word_order_seed2026051801_00001_.png,194.0579833984375,55.11313183595451,0.115264892578125,6.626643752845023,35.34343162334066,1110111100101011011010010111000110111001101000001000000111010001
hi,Hindi,S04_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S04_word_order_seed2026051802_00001_.png,191.42568969726562,53.051217161207035,0.1001129150390625,6.9986636138955625,31.867023409989095,1011101101101111101110001000010010011000100100101000001111010011
hi,Hindi,S04_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S04_attribute_swap_seed2026051801_00001_.png,213.67800903320312,41.00766874963989,0.1065216064453125,5.945313832164862,37.14200977468863,1100101101101011110010010110000110001011101000011000010111010011
hi,Hindi,S04_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S04_attribute_swap_seed2026051802_00001_.png,202.35061645507812,53.23457500362215,0.121429443359375,6.616693781988436,36.04314243463971,1010111100101111101110001101010010011000100100101001001010010011
hi,Hindi,S05_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_base_seed2026051801_00001_.png,188.09788513183594,12.284670640044197,0.0178070068359375,5.419852528868011,5.472143050708142,1111101001101011011111010101010100000011101000010110100100001010
hi,Hindi,S05_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_base_seed2026051802_00001_.png,158.58517456054688,28.009033532158224,0.0319671630859375,6.221556118623095,18.23824036576378,1010101011101011000100011101000111011011110000111000000111000011
hi,Hindi,S05_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_synonym_seed2026051801_00001_.png,188.65199279785156,50.452236135770605,0.13232421875,7.074567424665057,38.204366993922044,1100101100001011001110110101111110101001100100001001000100011110
hi,Hindi,S05_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_synonym_seed2026051802_00001_.png,207.36483764648438,33.59868394269574,0.127349853515625,6.663289623837129,30.277746835914016,1010101100101111000110011000000011011001110000111100001111100011
hi,Hindi,S05_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_word_order_seed2026051801_00001_.png,182.43008422851562,30.07690988970465,0.09814453125,6.622732430658291,21.578551808739718,1101001100001011110111110111001110101001000000000011000101011110
hi,Hindi,S05_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_word_order_seed2026051802_00001_.png,140.0552978515625,57.291722129549285,0.1415863037109375,7.059768998813977,32.07496362551255,1011111001101111110100000000110110010001100101101000110010010011
hi,Hindi,S05_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_attribute_swap_seed2026051801_00001_.png,213.83155822753906,10.324757135799153,0.018310546875,5.170116629418686,5.866089941500474,1110101000101011101110110101001010100000010011010011010101001110
hi,Hindi,S05_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_attribute_swap_seed2026051802_00001_.png,156.06248474121094,29.538418112812188,0.056304931640625,6.789205526262124,12.863892571848357,1011001111100111010110001000100110011001100110010101100110000011
hi,Hindi,S05_quantity_shift,quantity_shift,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_quantity_shift_seed2026051801_00001_.png,186.04249572753906,28.98965865582596,0.1746826171875,6.673092457463905,16.178354357446477,1101001110000011101100100101110110100010000111011010010101001110
hi,Hindi,S05_quantity_shift,quantity_shift,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S05_quantity_shift_seed2026051802_00001_.png,125.01919555664062,37.283749001891884,0.0797271728515625,6.938121858941366,20.810923278718096,1001011011000011110110011101100111000001110000111100000111000011
hi,Hindi,S06_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_base_seed2026051801_00001_.png,205.31370544433594,51.186936227270174,0.0902099609375,6.60881628439391,36.751892980502234,1100101001101010011010000101100110101011001010011001010101011110
hi,Hindi,S06_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_base_seed2026051802_00001_.png,204.03781127929688,51.56918166693546,0.1044921875,6.726590759386783,34.36565788370678,1010111000101101100110001001010011011000110100101101001111000011
hi,Hindi,S06_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_synonym_seed2026051801_00001_.png,210.09750366210938,27.372441685692866,0.107147216796875,6.472197316730496,32.44156890836314,1110101001101011111110001101100100000011101010011000100100011100
hi,Hindi,S06_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_synonym_seed2026051802_00001_.png,225.7992706298828,25.193464807836243,0.0761260986328125,5.620924230863122,31.223449156959273,1011000111110001100100111001001010011010110001110100100100110011
hi,Hindi,S06_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_word_order_seed2026051801_00001_.png,208.7318878173828,45.85674436144344,0.071044921875,6.531491299189682,36.9052143351236,1100101101001010111010110100100110001011101010011001010100010011
hi,Hindi,S06_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_word_order_seed2026051802_00001_.png,204.59596252441406,40.31745186922298,0.101593017578125,6.44003681377022,30.459284133071804,1011111001101111110110010001100011001001110000111100000100010010
hi,Hindi,S06_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_attribute_swap_seed2026051801_00001_.png,204.98744201660156,50.82783059914339,0.09674072265625,6.602618025698899,33.012529664728156,1100101101101011011010100101100110101011000010111001000100010110
hi,Hindi,S06_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_attribute_swap_seed2026051802_00001_.png,209.30303955078125,50.17505087697695,0.1082000732421875,6.4149819623784206,34.08338289434758,1010111100101101101100001001000011011000110100101101001111000011
hi,Hindi,S06_quantity_shift,quantity_shift,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_quantity_shift_seed2026051801_00001_.png,215.99867248535156,33.523656636291605,0.0732269287109375,5.979302049053295,32.6505626556886,1110101001001011110010010111000110001011101000011001010111010010
hi,Hindi,S06_quantity_shift,quantity_shift,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S06_quantity_shift_seed2026051802_00001_.png,220.7960968017578,26.190576993759034,0.0520477294921875,5.443738742120326,38.332560112252345,1110111001100111100100001001100010011001100110101100001100110011
hi,Hindi,S07_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S07_base_seed2026051801_00001_.png,154.23394775390625,37.93158086020026,0.1646728515625,7.115342384363621,17.306574935007706,1101011100101011111110100100100100111110010000001010100111010000
hi,Hindi,S07_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S07_base_seed2026051802_00001_.png,114.32887268066406,43.28862203249056,0.109130859375,7.063625334301559,18.538927752281374,1010101101101011110110000100000110010000100101111100110111010010
hi,Hindi,S07_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S07_synonym_seed2026051801_00001_.png,198.2148895263672,42.42686879108877,0.1288299560546875,6.863227515076512,35.74944845077393,1100101001101011011010011100110110111001101010010001000110010100
hi,Hindi,S07_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S07_synonym_seed2026051802_00001_.png,213.71310424804688,30.72594119489078,0.1308441162109375,6.430704563786832,31.22043369160946,1010111100101111000010011000001110010010110000011101001111010011
hi,Hindi,S07_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S07_word_order_seed2026051801_00001_.png,186.31492614746094,20.983435951698382,0.1894989013671875,6.377294415542143,3.828917451765629,1100101000101010101100100111110111101111010000101110010001000100
hi,Hindi,S07_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S07_word_order_seed2026051802_00001_.png,134.86070251464844,41.71810651592485,0.1212615966796875,7.026312606309821,21.971712106422736,1010110101101111110100000101100110110100100101101100100110000010
hi,Hindi,S07_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S07_attribute_swap_seed2026051801_00001_.png,204.2066192626953,17.866046148744616,0.115509033203125,6.070552025396116,10.897736078786124,1110101100101011111110110100000110101000010000011010010101001110
hi,Hindi,S07_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S07_attribute_swap_seed2026051802_00001_.png,143.10403442382812,57.74991157733682,0.1313018798828125,7.083253456132196,27.725605609191014,1011111101101011110110000110100110010000100101101100000010010101
hi,Hindi,S08_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S08_base_seed2026051801_00001_.png,204.25961303710938,22.681894478965976,0.0720977783203125,6.0339473105315165,22.43014336628637,1111101100001011110000000101000110100011001011011010010111000111
hi,Hindi,S08_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S08_base_seed2026051802_00001_.png,151.9710693359375,54.25518621414833,0.099212646484375,6.879426019189143,29.626135984384305,1010111100101111110110000111100011010000100001101100100010010101
hi,Hindi,S08_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S08_synonym_seed2026051801_00001_.png,211.12734985351562,32.48040536160629,0.125244140625,6.629720532562706,35.071021881762896,1100101100001011111110110111001110001001001000011001000100011011
hi,Hindi,S08_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S08_synonym_seed2026051802_00001_.png,213.60841369628906,30.21262382780252,0.09637451171875,6.483212187351152,24.897783931931524,1010101111101001111100011001000010011011110000111000000101100011
hi,Hindi,S08_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S08_word_order_seed2026051801_00001_.png,175.1824493408203,22.494949605861773,0.1280059814453125,6.448522577884683,16.060723918985303,1111111101101011110011110001000100110010010001101010100000001001
hi,Hindi,S08_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S08_word_order_seed2026051802_00001_.png,131.6877899169922,59.58683516627329,0.0980072021484375,6.941116904565892,26.71996510780562,1010111100101111110100000111100110010000100101001110100110010100
hi,Hindi,S08_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S08_attribute_swap_seed2026051801_00001_.png,215.91387939453125,20.26575899842711,0.08648681640625,5.695802055648156,19.418270238388022,1111101100001011110000000101000110001011011010011010000101011111
hi,Hindi,S08_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S08_attribute_swap_seed2026051802_00001_.png,162.89462280273438,46.53865204768857,0.06610107421875,6.406878565398683,37.881928766653076,1010111101110011100100010100110010010000101101111100000010010111
hi,Hindi,S09_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_base_seed2026051801_00001_.png,207.97616577148438,44.18292441773608,0.0897369384765625,6.644354139593789,34.46712568761525,1110101001001010110010000111100110101111001000011000010111011010
hi,Hindi,S09_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_base_seed2026051802_00001_.png,211.0402069091797,35.7055594968838,0.1241302490234375,6.250101264617854,31.67797750142568,1010111110101101100100011100000010010000110100111100001111010011
hi,Hindi,S09_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_synonym_seed2026051801_00001_.png,207.667236328125,42.729125357731434,0.1028289794921875,6.78881049886157,41.67363520549318,1110101001101010111010010100100110001011001010011001010101011010
hi,Hindi,S09_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_synonym_seed2026051802_00001_.png,212.39328002929688,42.13416398442258,0.1154022216796875,6.281646163758771,36.032265328390025,1010111000101101001110011001000011011000110100101101001111000011
hi,Hindi,S09_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_word_order_seed2026051801_00001_.png,207.7165985107422,43.79725185885387,0.07135009765625,6.599789257499466,35.4226933349245,1100101001001010111010100101000110101011001010011011010110010011
hi,Hindi,S09_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_word_order_seed2026051802_00001_.png,208.92005920410156,41.346674821210335,0.1283111572265625,6.363312919627517,30.97408739476382,1010111100101111100100011001000011011000110100101100001111000011
hi,Hindi,S09_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_attribute_swap_seed2026051801_00001_.png,208.64454650878906,43.197814983444545,0.0826873779296875,6.622344619557008,36.02297529193375,1100101101101010111010000101000110001011001010011011010110010011
hi,Hindi,S09_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_attribute_swap_seed2026051802_00001_.png,211.68910217285156,35.76896846248401,0.1214141845703125,6.167998265706636,30.4662643406066,1010111100101101100100011100000110011000110100111100001111000011
hi,Hindi,S09_negation_rephrase,negation_rephrase,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_negation_rephrase_seed2026051801_00001_.png,214.67691040039062,32.72677858345468,0.1231536865234375,6.24797956039898,39.701360726508774,1111101001101010111110001100010100000011101010011001000101011010
hi,Hindi,S09_negation_rephrase,negation_rephrase,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S09_negation_rephrase_seed2026051802_00001_.png,237.63755798339844,28.29677629604597,0.066497802734375,3.427628453878021,32.927899757563765,1010010111100001000100111111001011001101101100111100100000000111
hi,Hindi,S10_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_base_seed2026051801_00001_.png,170.84381103515625,24.44065403394251,0.2481231689453125,6.614500198606575,4.93807557133737,1101111100101010111111100101010110101010011001000010010100001000
hi,Hindi,S10_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_base_seed2026051802_00001_.png,123.43107604980469,24.684282285891122,0.0492095947265625,6.353841647930657,18.626395546400737,1001001111100011110110001100100111010001110010101100000111000011
hi,Hindi,S10_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_synonym_seed2026051801_00001_.png,208.4723358154297,37.79634570766132,0.096710205078125,6.780195304391119,38.492457207897466,1110101001101010111010010100100110001011001010011001010101011010
hi,Hindi,S10_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_synonym_seed2026051802_00001_.png,212.6578369140625,36.91478656179784,0.11907958984375,6.172320393033085,33.84709167818457,1011110110111101100100010101010010010000110000101101001111000011
hi,Hindi,S10_word_order,word_order,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_word_order_seed2026051801_00001_.png,210.60333251953125,20.953913747686503,0.0507659912109375,6.243425318664542,30.730782932956934,1100101101101011111110010101001110101001001000001001010110010010
hi,Hindi,S10_word_order,word_order,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_word_order_seed2026051802_00001_.png,197.16290283203125,29.81265990639983,0.079132080078125,6.210208007216994,30.103783816359368,1010111110101011000110011101000011001010110000111100000111000011
hi,Hindi,S10_attribute_swap,attribute_swap,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_attribute_swap_seed2026051801_00001_.png,181.93695068359375,31.52100446587334,0.08538818359375,6.710736500233337,26.168365582022656,1101101100001011111110110101000110101001001000011011000101001001
hi,Hindi,S10_attribute_swap,attribute_swap,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_attribute_swap_seed2026051802_00001_.png,141.3525390625,26.900031759108618,0.0323333740234375,6.612758532518638,19.593137286726236,1000111111101011110100000100010110011000110100011100100110010011
hi,Hindi,S10_negation_rephrase,negation_rephrase,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_negation_rephrase_seed2026051801_00001_.png,216.19068908691406,33.27587892180778,0.098968505859375,6.350707365476964,39.256733101192275,1110101001101010111110011101010110000011100010011001000100010110
hi,Hindi,S10_negation_rephrase,negation_rephrase,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/hi/ChinesePromptRobustness/S10_negation_rephrase_seed2026051802_00001_.png,227.2880859375,27.930618684624513,0.1072235107421875,5.649966626253484,36.50276775922602,1011111110111111000100110000101010001001110000101101000011000011
es,Spanish,S01_base,base,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/es/ChinesePromptRobustness/S01_base_seed2026051801_00001_.png,177.98890686035156,63.627121078454365,0.044097900390625,6.565580988045473,88.2975917108649,1011011110001010110000000111110000001111000100110010110011001111
es,Spanish,S01_base,base,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/es/ChinesePromptRobustness/S01_base_seed2026051802_00001_.png,122.55686950683594,74.08404861552448,0.04876708984375,5.69396601356724,127.2945556634447,1010111001101001110100101000010111101001010100101100010100111001
es,Spanish,S01_synonym,synonym,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/es/ChinesePromptRobustness/S01_synonym_seed2026051801_00001_.png,191.7219696044922,66.40244187244613,0.080810546875,6.3519275682939,97.58739358965317,1111111110001010110000000110110100001111000100110010110001001101
es,Spanish,S01_synonym,synonym,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/es/ChinesePromptRobustness/S01_synonym_seed2026051802_00001_.png,126.65623474121094,67.36792275621157,0.05010986328125,5.606197681796765,125.70010364139569,1010111001101011100100001000110111000001100101101100110100110011
