model_key,ckpt_name,language,language_name,prompt_id,scene_id,category,variant_type,seed,image_path,mean_luma,contrast_luma,edge_density,entropy,colorfulness,phash_bits
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S03_base,S03,spatial_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S03_base_seed2026051802_00001_.png,138.27105712890625,64.77703916650833,0.0698394775390625,7.383468095375291,37.63252152527084,1011111101101101110000001001010010010000100100111101100100110011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S04_word_order,S04,spatial_color,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S04_word_order_seed2026051801_00001_.png,198.13392639160156,46.80791187541559,0.0360870361328125,6.166497397225582,24.503224081821482,1001101110100110110100010110101010010101010010101010010111010010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S04_word_order,S04,spatial_color,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S04_word_order_seed2026051802_00001_.png,158.9268341064453,63.05523563213519,0.0729217529296875,7.41216806066613,32.800627925045774,1011111011100101110110001001110010011000100100101100100100010011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S05_base,S05,quantity_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S05_base_seed2026051801_00001_.png,167.08969116210938,23.597806199911137,0.0130157470703125,5.8598885224367745,21.671963127721334,1000001010100100111101010110101010100101010100101110101001110101
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S05_base,S05,quantity_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S05_base_seed2026051802_00001_.png,109.67619323730469,63.81781055457981,0.111602783203125,7.393438118948206,18.459525467685545,1011101110000101110111001100100010011001011000111010010011010010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S05_quantity_shift_seed2026051801_00001_.png,146.69529724121094,61.86768452140673,0.045196533203125,6.680591847406753,31.783383762077165,1001000111100010110110010110111110111111010001111000000101000000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S05_quantity_shift_seed2026051802_00001_.png,79.14840698242188,67.32453215514077,0.10833740234375,7.198667029425625,24.137754600654155,1001111011001010100110010100110010011100100110011101000110010011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S06_quantity_shift_seed2026051801_00001_.png,208.8614501953125,28.272853004915486,0.029144287109375,5.6257620101943715,39.790942652609544,1111001100100011110011000110110000110011010010111100110001010010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S06_quantity_shift_seed2026051802_00001_.png,170.6189727783203,36.94855869341844,0.02716064453125,6.191580095707483,76.97856610805776,1010111011001001101100110110010010100101000100111101100000100111
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S07_attribute_swap_seed2026051801_00001_.png,125.38557434082031,53.06521623533165,0.1480865478515625,7.4960994845787186,16.992993250094507,1100001011001011110110010100110110010110000000101110010111001110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S07_attribute_swap_seed2026051802_00001_.png,71.04475402832031,68.43957323937154,0.0909423828125,7.0146185224168045,13.728858831793888,1001111010001010100110001100100011000101100101001110011110110011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S08_word_order,S08,attribute_binding,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S08_word_order_seed2026051801_00001_.png,78.97257995605469,45.34451854450317,0.09906005859375,7.341112882905272,7.660179958849651,1100010111000010110000110110111110100010110000110011010111010010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S08_word_order,S08,attribute_binding,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S08_word_order_seed2026051802_00001_.png,59.03440856933594,70.36756756455152,0.066619873046875,6.654994293315077,19.0042500045579,1001111001110110110110001000100110010100100101101010010110010011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S09_negation_rephrase,S09,negation,negation_rephrase,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S09_negation_rephrase_seed2026051801_00001_.png,189.5236053466797,30.502083999859472,0.0423736572265625,6.6582524796704625,37.97314431940873,1101011011101011111110000111100010000011011100001010000101010010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S09_negation_rephrase,S09,negation,negation_rephrase,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S09_negation_rephrase_seed2026051802_00001_.png,188.31124877929688,61.06185942704022,0.0776824951171875,7.150978204764027,50.8995684869025,1010011011100110010110001000110110011001100100101001100110011011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S10_base,S10,negation,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S10_base_seed2026051801_00001_.png,114.65298461914062,54.715398879245136,0.1371917724609375,7.4814865967969695,17.294388040586686,1100001111100011111110010111111100010111000100100100000001000110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,hi,Hindi,S10_base,S10,negation,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/hi/S10_base_seed2026051802_00001_.png,85.25750732421875,58.38168346448992,0.1488800048828125,7.546698030862369,24.113656500218667,1001001010001010110101010100111111000111100000111110000111010001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S02_word_order,S02,spatial_color,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S02_word_order_seed2026051801_00001_.png,185.60862731933594,48.96144559691307,0.0254364013671875,4.31702525524822,61.681164431014395,1010110011000011100100010011110111000110001100101101000101101101
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S02_word_order,S02,spatial_color,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S02_word_order_seed2026051802_00001_.png,183.82667541503906,57.77298721062998,0.0337066650390625,6.610794553602481,81.69640154363361,1011111101101000111000001001011011010000100101111100010001101001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S03_base,S03,spatial_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S03_base_seed2026051801_00001_.png,167.8565673828125,54.377106546698194,0.03582763671875,5.77486104366184,49.486401716118266,1011110010000011110000000110110010111110100100111111100001001100
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S03_base,S03,spatial_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S03_base_seed2026051802_00001_.png,122.57423400878906,67.97064011061184,0.04443359375,7.6724394399053,65.26507366352371,1010111011100111110100001001000010111010000011100001111110010001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S04_word_order,S04,spatial_color,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S04_word_order_seed2026051801_00001_.png,190.13418579101562,54.48605195775356,0.045013427734375,3.4632793042796566,45.20446524827144,1110010110011010100110100110010110010110001100010110110010010110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S04_word_order,S04,spatial_color,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S04_word_order_seed2026051802_00001_.png,155.40228271484375,83.43846011803724,0.0574798583984375,7.223306814692391,57.835116875312686,1011111111100100110100001001010010010010100110101001100101010011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S05_base,S05,quantity_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S05_base_seed2026051801_00001_.png,113.26119995117188,45.200633866454325,0.0210418701171875,5.721307225750553,96.45743576727341,1011110001001011110000100011010001001011101100100111010011001011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S05_base,S05,quantity_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S05_base_seed2026051802_00001_.png,97.64781188964844,73.91647203876141,0.093994140625,6.820292677655653,104.2645363112561,1011111100001111110000000111010010010001110100101100010110110001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S05_quantity_shift_seed2026051801_00001_.png,133.77899169921875,46.57633480561492,0.0261077880859375,6.02564306323881,106.24879541459572,1011010101001010110000000011010010011011111101001110110001001011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S05_quantity_shift_seed2026051802_00001_.png,127.77671813964844,59.3683926366437,0.032257080078125,6.566577406789282,115.32867368069103,1110111000011011100100011110010011000001110001101000010110110011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S06_quantity_shift_seed2026051801_00001_.png,185.47894287109375,58.216565790395094,0.05615234375,4.611102499166266,69.38436062818371,1011001111000010110101000011110101001011011000100011010010001111
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S06_quantity_shift_seed2026051802_00001_.png,204.48138427734375,32.50880601308323,0.0308990478515625,5.929959822092313,148.33048062400496,1011111011000000110000010001101011001100001101111110000111110001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S07_attribute_swap_seed2026051801_00001_.png,208.73995971679688,60.68095542038539,0.045196533203125,3.390194003604436,13.13343660359443,1011110010010010110000110010110100110110110001100110100011010011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S07_attribute_swap_seed2026051802_00001_.png,128.7196044921875,71.3806113209228,0.08270263671875,7.406710269066451,18.41837844627326,1011111110000111110010000111100111010000011000101100010010110010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S08_word_order,S08,attribute_binding,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S08_word_order_seed2026051801_00001_.png,202.8949432373047,49.45404812591664,0.0341339111328125,3.0381928301411816,3.172847389639295,1011110110010010110000000110110100010111100111001110000001101011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S08_word_order,S08,attribute_binding,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S08_word_order_seed2026051802_00001_.png,159.92352294921875,65.90752043317497,0.059844970703125,7.489873131745508,12.384230239710147,1011011111100110110010000001100110011011000001100110011010111000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S09_negation_rephrase,S09,negation,negation_rephrase,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S09_negation_rephrase_seed2026051801_00001_.png,125.51792907714844,65.30697131641308,0.0054473876953125,6.3799897139219315,72.77992322725292,1011001110111011010011000100110000110011101100110100110001001100
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S09_negation_rephrase,S09,negation,negation_rephrase,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S09_negation_rephrase_seed2026051802_00001_.png,160.2698211669922,63.921766834726924,0.066619873046875,6.677381891134296,137.67307284426533,1011111011000110100100010000110111001100111100101000100100110110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S10_base,S10,negation,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S10_base_seed2026051801_00001_.png,69.38938903808594,51.455574530121325,0.09295654296875,7.246886846833829,93.23760168784091,1101111111011111110111110111000010001000001010000011000100000001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,es,Spanish,S10_base,S10,negation,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/es/S10_base_seed2026051802_00001_.png,86.13104248046875,82.44919687551324,0.0989990234375,7.139750506031216,83.80811678678232,1010111110101111100100000101100111000010100011111100100010010010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S01_base,S01,spatial_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S01_base_seed2026051801_00001_.png,137.2482452392578,55.34651368257837,0.0430450439453125,6.969833773167801,109.16948171172474,1100010100011111011110001110010100001111111100000011110000000101
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S01_base,S01,spatial_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S01_base_seed2026051802_00001_.png,108.15249633789062,68.50190408681553,0.0467376708984375,5.238107725727128,101.22811010923917,1011111011100010111000010001100111010010001001001100110100110011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S01_attribute_swap,S01,spatial_color,attribute_swap,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S01_attribute_swap_seed2026051801_00001_.png,163.48162841796875,63.623383792591135,0.0574798583984375,5.970059152316299,56.45902677944057,1011110011001011110100100010110110001111011100001100000010001011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S01_attribute_swap,S01,spatial_color,attribute_swap,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S01_attribute_swap_seed2026051802_00001_.png,147.64256286621094,54.92394005540787,0.0381317138671875,6.642713395629739,29.227140824348496,1011111111000000111000010011110111011000001001101100010111000010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S02_word_order,S02,spatial_color,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S02_word_order_seed2026051801_00001_.png,218.91717529296875,29.286424810035154,0.0335845947265625,5.770873502529457,43.54738909026939,1011111111001000110100000011001011000101101110100110010011001100
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S02_word_order,S02,spatial_color,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S02_word_order_seed2026051802_00001_.png,220.2046356201172,14.833484645188195,0.0,4.716937898378908,126.45317643383649,1011111111000101110000000111010111010000011100101101000001101010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S03_base,S03,spatial_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S03_base_seed2026051801_00001_.png,167.29803466796875,56.133137990921036,0.0375823974609375,6.961891273667832,59.78973437352418,1101110011000011101000000101110000011111001000111011110001011010
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S03_base,S03,spatial_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S03_base_seed2026051802_00001_.png,133.66810607910156,63.8250967447526,0.0367584228515625,7.294682954722083,85.74364542119483,1010010011100111110100000001011011011010110010111001100010110100
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S04_word_order,S04,spatial_color,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S04_word_order_seed2026051801_00001_.png,195.77174377441406,40.566309113674905,0.0398712158203125,6.792962386552537,11.030274201270503,1101011010101001110100010001100110110011010101101010110001011000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S04_word_order,S04,spatial_color,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S04_word_order_seed2026051802_00001_.png,131.9192352294922,83.80203129457986,0.045013427734375,7.601948332136973,37.12922615365651,1011000110100111001110001101100010011001100110100100100110110011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S05_base,S05,quantity_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S05_base_seed2026051801_00001_.png,157.66065979003906,66.90606121130409,0.0344696044921875,7.245587812556846,90.31371754262823,1111011010101010110000010111101010011111001001010010110001001000
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S05_base,S05,quantity_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S05_base_seed2026051802_00001_.png,171.10133361816406,75.05875547278816,0.0516815185546875,6.902850000725905,104.07569321506065,1010111111100010100100010000110111001110000111101110000000011011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S05_quantity_shift_seed2026051801_00001_.png,196.45632934570312,75.43054956202707,0.0282745361328125,5.345818527537938,79.8832090320159,1011010010010110110000110110110100011110011100101110000010010011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S05_quantity_shift,S05,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S05_quantity_shift_seed2026051802_00001_.png,188.2236328125,64.22156111233218,0.0305023193359375,6.488526173469142,113.50196123047074,1010111111100011100100000010010011011000100110101100100100111011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S06_quantity_shift_seed2026051801_00001_.png,200.29847717285156,42.94971355445241,0.0242767333984375,4.5387671905685885,24.537073277966506,1010110011000011110100010011110000000111110000110110110011010011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S06_quantity_shift,S06,quantity_color,quantity_shift,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S06_quantity_shift_seed2026051802_00001_.png,186.27113342285156,56.394827015718676,0.0538787841796875,6.156899415237886,78.93739962534417,1010111011010011100100010010110011000100001111110110000110110001
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S07_attribute_swap_seed2026051801_00001_.png,183.71578979492188,60.324510307960786,0.0328369140625,4.340848409551964,4.514111220008281,1010111110010000110000000010111110011111111000000110000110011110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S07_attribute_swap,S07,attribute_binding,attribute_swap,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S07_attribute_swap_seed2026051802_00001_.png,129.04345703125,90.49759398866047,0.072479248046875,7.101971656096451,9.748668453934519,1010011010000110110110010101100111001100100011110100010110100110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S08_word_order,S08,attribute_binding,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S08_word_order_seed2026051801_00001_.png,174.0278778076172,68.91096657646479,0.030426025390625,6.1069284274283095,4.017100418105046,1011110110000110110000010111100100011110100110011110000001001011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S08_word_order,S08,attribute_binding,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S08_word_order_seed2026051802_00001_.png,120.03276062011719,75.23554206557529,0.0596771240234375,7.467894934673861,11.46790251176564,1011001111100110110010010001100110011010011001100100100110100110
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S09_negation_rephrase,S09,negation,negation_rephrase,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S09_negation_rephrase_seed2026051801_00001_.png,154.27334594726562,56.93744550123411,0.023345947265625,6.495399928646464,74.774966042565,1011000111110001010011100100110000111100100100111100001101101100
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S09_negation_rephrase,S09,negation,negation_rephrase,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S09_negation_rephrase_seed2026051802_00001_.png,158.6294403076172,45.341338135714885,0.051177978515625,7.018393005400663,77.64052082725034,1010111111010001100100000110010110010011100100100110010110011011
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S10_base,S10,negation,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S10_base_seed2026051801_00001_.png,41.13743591308594,42.255157898891156,0.1058502197265625,6.577070693121891,45.3535926846821,1100101100001111110111010111010110100000011000001000010110001111
dreamshaper8,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,fr,French,S10_base,S10,negation,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/dreamshaper8/dreamshaper8/fr/S10_base_seed2026051802_00001_.png,55.05491638183594,44.385256048916965,0.1183929443359375,6.829917635256441,51.04540783491999,1010101100001011100110011001001111001011011010110111000100100001
absolutereality_v16,AbsoluteReality_v16_modelscope_Yntec.safetensors,en,English,S01_base,S01,spatial_color,base,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S01_base_seed2026051801_00001_.png,170.0126190185547,61.63993070397658,0.0356597900390625,6.317268124573188,61.071287334188284,1011011010011110110000001110100000011111001100111010010001011100
absolutereality_v16,AbsoluteReality_v16_modelscope_Yntec.safetensors,en,English,S01_base,S01,spatial_color,base,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S01_base_seed2026051802_00001_.png,157.7877655029297,72.37832755499329,0.032958984375,7.495785037576681,104.1377833298819,1010111011100111110100011000110011001110100110101001100000110000
absolutereality_v16,AbsoluteReality_v16_modelscope_Yntec.safetensors,en,English,S01_attribute_swap,S01,spatial_color,attribute_swap,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S01_attribute_swap_seed2026051801_00001_.png,168.4436798095703,74.17998906869333,0.0681304931640625,6.972941291726871,108.30446925932834,1011010110101010110100000110110110001111001100100010010101011100
absolutereality_v16,AbsoluteReality_v16_modelscope_Yntec.safetensors,en,English,S01_attribute_swap,S01,spatial_color,attribute_swap,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S01_attribute_swap_seed2026051802_00001_.png,135.0889434814453,85.7187518289138,0.045745849609375,7.20683465482869,103.04322769215099,1010111111100111100100010000100011011110101101100000100100010011
absolutereality_v16,AbsoluteReality_v16_modelscope_Yntec.safetensors,en,English,S02_word_order,S02,spatial_color,word_order,2026051801,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S02_word_order_seed2026051801_00001_.png,169.56919860839844,43.004269797660086,0.02783203125,6.59869839564709,77.07139183612608,1010111111010010111001000010100100001011110100111011110001001000
absolutereality_v16,AbsoluteReality_v16_modelscope_Yntec.safetensors,en,English,S02_word_order,S02,spatial_color,word_order,2026051802,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/en/S02_word_order_seed2026051802_00001_.png,137.9025115966797,65.573968968559,0.04583740234375,7.507615286494425,111.63479157612068,1010111101111010111100001000011111001000100101101110000010010010
